,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
4de0,112.24,2.0,305.3,23,3,8,5,3,8,3,112,1,4,0,0,2,2,0
4de1,112.24,2.0,305.3,23,3,8,5,3,8,3,112,1,4,0,0,2,2,0
4de2,88.0,0.76,323.38,24,3,7,4,3,7,7,122,1,3,0,0,1,2,0
4de3,83.56,2.88,344.17,21,2,6,4,2,7,3,104,1,3,0,0,1,2,0
4de5,58.59,-0.42,179.15,13,0,4,4,0,4,1,68,0,1,0,1,0,1,0
4del,116.09,-1.4,171.05,10,4,7,6,4,8,6,60,1,0,0,0,0,0,0
4der,90.9,2.58,270.24,20,3,5,5,3,5,4,100,0,3,0,0,1,2,0
4des,70.67,2.87,254.24,19,2,4,4,2,4,3,94,0,3,0,0,1,2,0
4det,111.13,2.28,286.24,21,4,6,6,4,6,5,106,0,3,0,0,1,2,0
4deu,86.99,2.51,272.26,20,3,5,5,3,5,4,102,0,2,0,1,0,2,0
4dew,111.13,2.28,286.24,21,4,6,6,4,6,5,106,0,3,0,0,1,2,0
4dff,49.17,3.25,313.38,22,0,5,6,0,6,5,112,0,3,0,1,2,1,0
4dfg,152.73,2.94,633.76,44,3,12,9,3,13,18,242,2,2,2,2,0,2,1
4dhl,53.02,1.48,218.26,15,0,3,4,0,4,3,76,0,2,0,0,1,1,0
4djo,134.27,3.35,618.58,40,3,10,7,3,13,20,222,2,2,0,0,0,2,0
4djp,131.47,3.24,564.7,39,2,10,8,2,11,21,216,1,2,0,0,0,2,0
4djq,137.51,2.46,576.72,40,3,11,7,3,12,19,220,3,2,1,1,0,2,1
4djr,137.93,3.31,588.75,40,3,10,8,3,12,16,216,2,3,1,1,1,2,1
4dju,58.36,1.23,267.33,20,3,4,3,2,4,4,102,1,2,1,1,0,2,1
4djv,67.59,2.91,373.46,28,3,5,4,2,5,7,142,1,3,1,1,0,3,1
4djw,71.25,2.3,344.42,26,3,5,4,2,5,5,130,1,3,1,1,1,2,1
4djx,71.25,2.31,342.83,24,3,5,4,2,6,5,124,1,2,2,2,1,1,1
4djy,71.25,2.03,346.43,26,3,5,4,2,5,5,132,1,2,2,2,1,1,1
4dko,62.64,1.77,370.88,25,3,5,2,3,7,7,138,2,1,1,1,0,1,1
4dkp,85.84,1.44,348.78,24,5,5,2,3,7,3,124,2,2,0,1,0,2,0
4dkq,124.21,-0.45,390.83,27,7,7,2,5,9,3,140,2,2,0,1,0,2,0
4dkr,124.21,-0.45,390.83,27,7,7,2,5,9,3,140,2,2,0,1,0,2,0
4dld,151.04,-2.17,315.69,21,3,8,6,1,9,8,114,0,1,0,0,0,1,0
4dli,63.83,3.45,276.34,21,3,4,4,2,4,4,104,0,3,1,1,1,2,0
4dmw,217.84,-2.62,404.16,25,6,14,13,6,16,11,142,0,1,1,1,1,0,1
4do4,106.4,-3.85,205.23,14,6,6,4,5,6,6,82,1,0,1,1,0,0,1
4do5,97.53,-3.99,164.18,11,6,5,4,5,5,5,66,0,0,1,1,0,0,1
4dq2,216.2,-0.34,557.53,37,7,15,14,6,17,14,202,2,2,3,3,2,0,3
4dst,43.43,2.57,244.15,15,4,2,0,2,4,4,80,0,2,0,0,1,1,0
4dsu,28.68,1.56,118.14,9,1,2,1,1,2,0,44,0,2,0,0,1,1,0
4dsy,53.02,1.11,198.2,15,0,3,3,0,3,2,74,0,2,0,0,1,1,0
4duh,107.04,3.03,387.47,26,2,7,8,2,9,8,134,1,3,0,0,2,1,0
4dv8,75.17,3.1,407.48,29,4,5,3,3,7,14,158,1,2,0,0,0,2,0
4dy6,387.44,-2.56,756.41,49,11,26,26,9,29,21,268,0,4,2,2,4,0,2
4dzy,40.13,0.59,183.61,12,0,2,2,0,3,3,64,0,1,0,0,0,1,0
4e0x,96.87,-3.37,212.23,15,2,5,4,1,5,5,84,0,0,1,1,0,0,1
4e1k,96.37,4.34,386.41,29,3,7,6,3,7,7,144,1,4,0,0,1,3,0
4e3g,60.36,0.46,137.11,10,1,3,3,1,3,1,52,0,1,0,0,0,1,0
4e4l,83.88,1.68,333.42,23,1,7,5,1,8,4,122,0,3,1,1,3,0,1
4e4n,84.83,3.53,341.41,25,2,7,5,2,7,2,132,1,3,1,1,3,0,0
4e5w,71.25,1.53,381.5,28,2,7,4,2,7,5,148,1,3,2,2,3,0,2
4e67,324.57,-1.96,835.85,58,11,21,13,10,22,29,320,7,2,1,1,1,1,1
4e6d,90.6,1.99,308.34,23,1,7,5,1,7,2,116,1,3,1,1,3,0,1
4e6q,50.94,2.33,332.43,25,2,5,3,2,5,3,126,0,4,1,1,3,1,1
4e70,49.69,1.41,180.2,13,2,3,3,2,3,6,70,0,1,0,0,0,1,0
4e7r,145.73,1.89,604.6,40,8,8,3,4,11,11,212,1,3,1,1,0,3,1
4e9u,42.25,4.07,271.34,19,0,3,4,0,4,6,96,0,2,0,0,0,2,0
4ea2,33.22,2.63,332.58,24,4,2,0,2,2,12,136,0,0,4,4,0,0,0
4eb8,127.84,-3.22,282.32,20,8,8,5,7,8,6,110,1,1,1,2,1,0,1
4ef6,58.59,0.1,193.18,14,0,4,4,0,4,3,74,0,1,0,1,0,1,0
4efk,37.38,1.0,191.28,11,0,3,3,0,5,4,62,0,1,0,0,1,0,0
4efs,112.32,2.2,407.47,29,3,6,5,2,7,8,148,2,3,0,0,1,2,0
4egk,96.36,2.69,364.78,25,2,6,6,2,7,3,132,0,1,1,2,0,1,1
4ehz,63.11,1.12,256.33,19,3,5,3,2,5,2,98,0,3,1,1,3,0,1
4ei4,66.73,2.7,270.34,20,2,5,4,2,5,3,104,0,3,1,1,3,0,0
4ej8,55.92,0.53,160.15,12,1,3,2,1,3,1,60,0,2,0,0,1,1,0
4ejl,55.92,0.85,188.21,14,1,3,2,1,3,3,72,0,2,0,0,1,1,0
4ek9,123.75,-2.83,295.32,21,5,9,8,4,9,8,114,0,2,1,1,2,0,1
4eky,145.01,-2.34,340.33,24,5,9,8,5,9,8,132,0,1,1,1,1,0,1
4el0,131.72,-1.26,342.35,24,5,9,7,5,9,9,134,2,0,1,3,0,0,1
4el5,145.01,-3.51,298.25,21,5,9,8,5,9,6,114,0,1,1,1,1,0,1
4elf,133.2,3.17,543.57,39,6,9,7,3,12,12,206,1,3,0,1,1,2,0
4elg,133.2,2.87,503.63,37,6,9,7,3,9,14,194,1,3,0,1,1,2,0
4elh,133.2,2.87,503.63,37,6,9,7,3,9,14,194,1,3,0,1,1,2,0
4emf,238.94,-3.44,460.25,29,9,16,14,8,18,13,164,1,1,1,2,1,0,1
4emr,285.47,-3.33,540.23,33,10,19,17,9,22,16,188,1,1,1,2,1,0,1
4en4,62.58,0.73,183.21,13,2,4,4,2,4,7,72,0,1,0,0,1,0,0
4eo6,60.44,4.08,388.55,27,0,4,4,0,5,7,148,1,1,1,1,1,0,0
4eo8,64.88,1.73,390.55,27,1,5,4,1,6,7,148,1,1,1,1,1,0,0
4eoh,72.68,-1.04,180.17,13,1,6,5,1,6,2,68,0,2,0,0,2,0,0
4eor,135.88,2.7,402.48,28,4,9,7,3,10,7,148,0,3,1,1,2,1,0
4epy,90.18,1.31,362.46,27,5,6,2,4,6,4,138,1,3,1,2,2,1,1
4er1,136.21,8.88,814.13,60,5,9,5,5,9,26,320,3,5,1,1,1,4,0
4er2,226.09,0.13,684.9,48,7,14,9,7,14,35,278,5,0,0,0,0,0,0
4erf,80.67,4.36,477.41,32,1,5,4,1,7,11,172,1,2,1,1,0,2,1
4etz,355.94,-3.92,692.43,46,12,24,22,10,26,10,248,0,4,3,3,4,0,3
4eu0,355.94,-3.92,692.43,46,12,24,22,10,26,10,248,0,4,3,3,4,0,3
4euo,67.77,-2.24,103.12,7,3,3,2,1,3,4,42,0,0,0,0,0,0,0
4ew2,202.53,-2.5,479.56,33,7,11,10,5,12,15,182,2,1,1,1,0,1,1
4ew3,202.53,-2.5,479.56,33,7,11,10,5,12,15,182,2,1,1,1,0,1,1
4ewn,179.61,-2.88,352.26,23,6,10,10,6,11,14,132,0,0,0,1,0,0,0
4exs,60.44,-0.71,216.28,14,0,4,4,1,5,5,80,1,0,1,1,0,0,1
4ezr,434.82,-10.32,963.16,68,20,26,11,14,26,33,380,7,1,2,2,1,0,2
4ezx,371.7,-7.88,804.99,55,17,21,11,12,22,35,314,7,0,0,0,0,0,0
4ezz,301.35,-3.5,811.04,57,11,18,10,7,18,36,326,6,0,1,1,0,0,1
4f09,63.11,1.12,256.33,19,3,5,3,2,5,2,98,0,3,1,1,3,0,1
4f0c,332.2,-10.65,610.62,40,10,18,14,6,20,23,226,4,0,0,0,0,0,0
4f1l,112.32,-0.97,233.2,17,3,6,4,2,6,4,88,2,1,0,0,0,1,0
4f2w,92.26,-0.72,294.4,20,5,6,5,4,7,7,108,0,2,1,1,2,0,1
4f39,96.87,-3.37,212.23,15,2,5,4,1,5,5,84,0,0,1,1,0,0,1
4f3c,92.26,0.45,336.48,23,5,6,5,4,7,10,126,0,2,1,1,2,0,1
4f3k,160.03,-3.6,381.48,26,8,9,7,5,10,11,142,0,2,1,1,2,0,1
4f5y,355.94,-3.92,692.43,46,12,24,22,10,26,10,248,0,4,3,3,4,0,3
4f6u,72.62,1.9,400.55,29,3,7,4,3,7,7,158,2,2,1,1,1,1,1
4f6w,113.55,4.82,640.86,47,4,11,6,4,11,9,250,4,4,1,1,2,2,1
4f7v,303.52,-5.36,636.65,44,10,20,17,8,21,15,238,3,2,1,3,2,0,1
4f9u,60.34,2.28,320.42,22,2,6,5,2,7,9,118,0,2,0,0,1,1,0
4f9w,41.91,4.42,326.4,25,0,4,4,0,4,5,122,0,4,0,0,2,2,0
4f9y,41.91,4.42,326.4,25,0,4,4,0,4,5,122,0,4,0,0,2,2,0
4fai,60.34,2.28,320.42,22,2,6,5,2,7,9,118,0,2,0,0,1,1,0
4fcf,178.53,-0.84,508.6,35,7,11,11,7,11,19,206,0,0,3,3,0,0,2
4fcq,65.36,3.84,294.38,21,1,4,4,1,5,5,104,0,3,0,0,2,1,0
4fev,69.62,3.14,281.36,21,2,5,5,1,5,3,108,0,3,0,0,2,1,0
4few,69.62,3.48,301.78,21,2,5,5,1,6,2,108,0,3,0,0,2,1,0
4ffs,92.26,0.45,336.48,23,5,6,5,4,7,10,126,0,2,1,1,2,0,1
4fht,80.59,0.16,153.11,11,2,4,4,2,4,2,58,0,1,0,0,0,1,0
4fk6,92.67,2.32,359.45,25,2,7,5,2,8,5,132,0,3,2,2,3,0,0
4fl1,281.93,-2.06,506.2,31,9,18,17,8,21,15,174,0,2,1,1,2,0,1
4fl2,281.93,-2.06,506.2,31,9,18,17,8,21,15,174,0,2,1,1,2,0,1
4flp,69.37,5.53,457.0,31,0,6,7,0,8,6,162,0,3,0,1,2,1,0
4fm7,74.52,2.32,478.61,33,2,7,4,2,9,10,180,0,2,2,2,0,2,2
4fm8,54.29,2.62,462.61,32,1,6,3,1,8,9,174,0,2,2,2,0,2,2
4fnn,40.13,5.0,283.48,20,0,2,2,0,2,17,120,0,0,0,0,0,0,0
4fp1,60.36,-0.41,211.04,13,1,3,3,1,9,2,78,0,0,0,0,0,0,0
4fs4,67.59,2.27,325.41,24,3,5,4,2,5,7,126,1,2,1,1,0,2,1
4fsl,120.31,2.37,487.0,33,5,8,5,4,10,10,172,2,3,0,0,1,2,0
4fut,279.13,-1.63,507.18,31,8,18,18,7,21,15,174,0,2,1,1,2,0,1
4fxp,229.44,-2.04,427.29,27,6,15,15,5,17,11,150,0,2,1,1,2,0,1
4fxq,57.61,1.01,358.44,26,2,5,2,2,6,3,138,1,2,1,2,1,1,1
4fys,253.39,-0.86,774.92,56,9,16,9,7,16,25,302,5,3,1,1,1,2,1
4fz3,327.14,-3.18,810.96,58,15,20,9,11,20,28,316,6,3,0,0,2,1,0
4fzj,57.95,0.31,195.22,13,0,4,5,0,5,3,68,0,2,0,0,2,0,0
4g0p,165.86,-2.52,326.2,21,5,11,9,5,12,8,120,3,0,2,2,0,0,2
4g0q,174.81,-2.63,325.21,21,7,11,9,6,12,9,120,2,0,1,2,0,0,1
4g0y,186.07,-1.86,347.22,23,6,12,12,5,13,9,126,0,2,1,1,2,0,1
4g0z,201.42,-2.99,365.24,24,8,13,12,7,14,9,134,1,1,1,2,1,0,1
4g4p,110.86,-3.39,146.15,10,5,5,3,2,5,5,58,1,0,0,0,0,0,0
4g5f,58.59,-0.42,179.15,13,0,4,4,0,4,1,68,0,1,0,1,0,1,0
4g8m,107.9,-3.88,172.16,12,3,5,4,1,5,4,68,0,0,1,1,0,0,0
4g8n,107.9,-3.88,172.16,12,3,5,4,1,5,4,68,0,0,1,1,0,0,0
4g8v,153.2,-2.19,327.3,23,5,11,9,5,11,8,126,2,1,1,2,1,0,1
4g8y,153.2,-1.8,341.32,24,5,11,9,5,11,9,132,2,1,1,2,1,0,1
4g90,153.2,-1.89,345.29,24,5,11,9,5,12,8,132,2,1,1,2,1,0,1
4g95,102.74,3.11,335.2,22,5,6,6,3,8,5,112,0,3,0,0,2,1,0
4gah,366.79,1.42,935.82,60,11,24,23,10,28,39,342,2,2,1,1,2,0,1
4gbd,112.13,-0.65,314.37,21,4,8,9,4,9,7,116,0,1,1,2,1,0,1
4ge1,43.43,0.95,161.23,12,4,2,0,2,2,3,62,0,2,0,0,1,1,0
4gfm,58.53,2.61,283.11,18,1,4,2,1,6,2,92,2,1,0,1,0,1,0
4gfo,58.53,2.61,283.11,18,1,4,2,1,6,2,92,2,1,0,1,0,1,0
4gg7,128.27,3.33,499.48,36,3,10,8,2,13,6,186,0,4,1,1,3,1,1
4ggz,81.26,-0.54,243.31,16,2,5,4,2,6,5,90,2,0,2,2,0,0,2
4ghi,94.09,3.67,308.66,21,1,7,6,1,9,3,106,0,3,0,0,1,2,0
4gid,161.52,2.0,666.87,47,6,11,6,5,12,23,254,3,3,0,0,0,3,0
4gih,71.09,3.99,350.2,23,2,5,3,2,7,4,118,2,2,1,1,1,1,0
4gii,94.88,3.86,375.21,25,2,6,4,2,8,4,126,2,2,1,1,1,1,0
4gj2,71.09,3.94,368.19,24,2,5,3,2,8,4,124,2,2,1,1,1,1,0
4gj3,94.88,3.81,393.2,26,2,6,4,2,9,4,132,2,2,1,1,1,1,0
4gkh,69.62,3.98,317.4,24,2,5,5,1,5,2,120,0,4,0,0,2,2,0
4gki,69.62,3.91,331.42,25,2,5,5,1,5,3,126,0,4,0,0,2,2,0
4gkm,92.29,0.47,269.26,20,1,5,5,1,5,5,102,0,2,0,0,0,2,0
4gny,63.6,3.73,266.4,17,1,4,4,1,5,14,104,0,0,0,0,0,0,0
4gq4,44.06,3.1,416.52,27,1,5,5,1,10,4,146,0,2,2,2,2,0,2
4gql,244.88,1.69,816.0,52,5,14,11,4,17,19,274,3,4,0,0,1,3,0
4gqp,16.61,0.81,150.25,11,2,1,0,1,1,5,60,0,1,0,0,0,1,0
4gqq,66.76,1.67,208.21,15,2,4,4,2,4,6,80,0,1,0,0,0,1,0
4gqr,151.59,1.69,318.24,23,6,8,8,6,8,7,118,0,3,0,0,1,2,0
4gr0,164.62,4.67,701.94,44,5,10,7,4,13,15,230,3,4,0,0,1,3,0
4gr3,244.88,-0.63,705.46,45,5,14,11,4,16,18,240,3,3,0,0,1,2,0
4gr8,164.62,2.35,591.4,37,5,10,7,4,12,14,196,3,3,0,0,1,2,0
4gu6,114.77,3.5,432.51,31,2,8,6,2,9,8,156,0,4,0,0,3,1,0
4gu9,66.49,2.24,229.22,17,2,5,4,2,6,2,84,0,3,0,0,2,1,0
4gue,190.28,0.49,448.38,32,7,11,11,7,11,11,170,0,3,1,1,1,2,1
4gzp,106.1,-1.24,284.36,20,4,6,4,2,6,10,114,1,0,0,1,0,0,0
4gzt,106.1,-1.16,286.37,20,4,6,4,2,6,10,116,1,0,1,1,0,0,0
4gzw,346.78,-9.41,673.6,46,12,21,19,12,21,24,266,2,0,3,3,0,0,3
4gzx,258.76,-7.38,470.4,32,9,15,14,9,15,17,186,1,0,2,2,0,0,2
4h3f,107.51,2.33,460.56,33,3,8,8,2,9,7,168,1,3,2,2,2,1,2
4h3g,122.07,2.19,455.55,33,3,8,8,2,9,5,164,1,3,2,2,2,1,2
4h3j,85.39,3.06,447.54,32,3,6,6,2,8,5,162,1,3,2,2,1,2,2
4h42,108.14,-0.64,250.26,17,3,6,6,2,7,4,88,1,2,0,0,1,1,0
4h75,487.04,-13.05,976.17,68,24,28,12,17,28,43,388,8,0,0,0,0,0,0
4h7q,57.2,-0.65,129.13,9,0,3,3,0,3,5,52,0,0,0,0,0,0,0
4h81,40.13,0.59,183.61,12,0,2,2,0,3,3,64,0,1,0,0,0,1,0
4h85,40.13,0.39,149.6,9,0,2,2,0,3,5,54,0,0,0,0,0,0,0
4ha5,82.15,2.2,326.42,23,3,5,5,2,6,5,118,1,2,1,1,1,1,1
4hbm,80.67,3.58,449.35,30,1,5,4,1,7,9,160,1,2,1,1,0,2,1
4hdb,132.86,2.77,604.72,42,2,11,9,2,12,16,230,1,2,3,3,0,2,3
4hdf,132.86,2.77,604.72,42,2,11,9,2,12,16,230,1,2,3,3,0,2,3
4hdp,132.86,2.77,604.72,42,2,11,9,2,12,16,230,1,2,3,3,0,2,3
4heg,132.86,2.77,604.72,42,2,11,9,2,12,16,230,1,2,3,3,0,2,3
4hf4,83.4,5.22,447.56,32,2,7,8,2,8,8,164,0,4,1,1,2,2,1
4hfp,184.65,-2.55,508.64,35,7,11,6,5,12,11,194,1,1,1,2,0,1,1
4hge,77.11,3.13,352.78,25,1,7,6,1,8,4,124,1,4,0,0,3,1,0
4hj2,209.47,-3.97,573.07,38,5,12,10,3,14,21,212,2,1,0,0,0,1,0
4hla,140.42,2.38,547.67,38,4,10,8,3,11,15,208,1,2,2,2,0,2,2
4hp0,361.59,-10.09,773.76,53,15,23,19,14,23,26,306,3,0,4,4,0,0,4
4hpi,273.57,-8.06,570.57,39,12,17,14,11,17,19,226,2,0,3,3,0,0,3
4ht0,85.94,2.45,367.35,23,2,5,5,1,11,6,124,0,2,0,0,1,1,0
4ht2,85.94,2.45,367.35,23,2,5,5,1,11,6,124,0,2,0,0,1,1,0
4hu1,114.53,-0.34,337.27,20,3,6,5,2,12,6,114,0,1,0,0,0,1,0
4hw3,49.36,4.55,373.88,25,0,3,4,0,5,8,130,0,3,0,0,1,2,0
4hwo,162.91,-0.32,402.46,28,7,9,7,4,10,9,146,1,3,0,0,1,2,0
4hwp,162.91,-0.02,416.48,29,7,9,7,4,10,10,152,1,3,0,0,1,2,0
4hws,162.91,0.33,436.9,29,7,9,7,4,11,9,152,1,3,0,0,1,2,0
4hy1,101.55,2.39,429.96,29,5,7,5,3,9,6,150,1,3,1,2,2,1,1
4hym,131.09,1.78,443.94,30,5,9,7,3,11,6,154,0,4,1,1,4,0,1
4hzm,106.4,-3.07,233.29,16,6,6,4,5,6,8,94,1,0,1,1,0,0,1
4i3z,232.6,-1.75,427.2,27,7,15,15,6,17,12,150,0,2,1,1,2,0,1
4i54,124.21,-0.2,404.85,28,7,7,2,5,9,4,146,2,2,0,1,0,2,0
4i5c,103.49,1.38,309.33,23,1,8,6,1,8,2,116,1,3,1,1,3,0,1
4i71,132.72,-2.98,280.31,20,7,8,6,6,8,7,108,0,2,1,1,2,0,1
4i72,144.89,-2.76,266.28,19,8,8,6,6,8,6,102,0,2,1,1,2,0,1
4i74,110.88,-2.53,298.34,20,5,7,6,5,8,6,108,0,2,1,1,2,0,1
4i7j,0.0,1.69,78.11,6,0,0,0,0,0,0,30,0,1,0,0,0,1,0
4i7k,0.0,2.0,92.14,7,0,0,0,0,0,1,36,0,1,0,0,0,1,0
4i7l,20.23,1.39,94.11,7,1,1,1,1,1,1,36,0,1,0,0,0,1,0
4i7m,20.23,2.34,136.19,10,1,1,1,1,1,4,54,0,1,0,0,0,1,0
4i7p,28.68,1.17,146.98,6,1,2,1,1,3,0,32,0,1,0,0,1,0,0
4i8n,141.43,2.38,482.47,34,2,9,7,2,11,7,174,1,4,0,0,1,3,0
4i8w,162.27,-0.71,578.68,40,4,11,9,3,12,18,220,0,2,2,2,0,2,2
4i8x,53.02,1.11,198.2,15,0,3,3,0,3,2,74,0,2,0,0,1,1,0
4i8z,157.49,1.89,575.68,40,4,11,8,3,12,15,218,2,2,2,2,0,2,2
4i9h,243.75,0.3,746.12,51,5,15,15,5,18,22,270,1,4,0,0,2,2,0
4i9u,91.35,1.84,351.79,23,1,6,6,1,8,7,120,1,2,0,0,1,1,0
4ibb,97.74,3.75,460.53,33,1,6,6,1,7,10,168,1,3,0,1,1,2,0
4ibc,97.74,3.91,481.31,33,1,6,5,1,8,6,166,1,3,1,1,0,3,1
4ibd,97.74,3.95,497.35,31,1,6,6,1,8,5,156,1,3,1,1,1,2,1
4ibe,97.74,4.29,517.76,31,1,6,6,1,9,4,156,1,3,1,1,1,2,1
4ibf,97.74,4.3,537.82,31,1,6,7,1,10,7,158,1,3,0,1,2,1,0
4ibg,116.2,3.3,504.9,36,1,8,7,1,9,7,182,1,3,1,2,0,3,1
4ibi,116.2,4.21,544.85,38,1,8,7,1,12,4,194,1,3,1,2,0,3,1
4ibj,97.74,4.85,534.39,38,1,6,5,1,12,4,196,1,3,1,1,0,3,1
4ibk,116.2,4.07,517.32,34,1,8,8,1,11,5,172,1,3,0,2,1,2,0
4idn,297.28,-3.18,524.21,32,11,19,17,10,22,15,182,1,1,1,2,1,0,1
4ido,247.95,-2.87,445.22,28,9,16,15,8,18,12,158,1,1,1,2,1,0,1
4ieh,159.96,4.36,876.53,59,4,13,9,4,17,17,308,0,5,1,2,0,5,1
4igt,148.44,-4.27,247.23,17,4,8,6,2,8,10,98,1,0,0,0,0,0,0
4ih3,93.15,-2.19,165.1,12,0,5,5,0,5,2,62,0,1,0,0,1,0,0
4ih5,78.52,1.79,226.24,17,3,6,5,3,6,3,84,0,3,0,0,2,1,0
4ih6,49.41,3.06,288.39,21,1,4,2,1,4,5,114,3,1,1,1,0,1,1
4ih7,29.43,3.23,227.31,17,0,2,1,0,2,1,88,1,1,0,1,0,1,0
4iic,77.3,-3.11,148.18,10,5,4,3,4,4,4,60,0,0,1,1,0,0,1
4iid,97.53,-3.99,164.18,11,6,5,4,5,5,5,66,0,0,1,1,0,0,1
4iie,97.53,-3.5,176.19,12,6,5,4,5,5,4,70,0,0,2,2,0,0,2
4iif,85.36,-3.9,190.22,13,5,5,4,5,5,4,76,0,0,2,2,0,0,2
4ij1,92.29,0.16,255.23,19,1,5,5,1,5,4,96,0,2,0,0,0,2,0
4ijh,73.74,3.97,404.85,26,1,5,6,1,9,3,130,0,4,0,0,2,2,0
4in9,182.3,-1.73,535.6,39,7,11,6,5,11,13,206,3,3,1,1,1,2,1
4io2,107.9,-4.12,146.12,10,3,5,4,1,5,5,58,0,0,0,0,0,0,0
4io3,107.9,-4.51,132.09,9,3,5,4,1,5,4,52,0,0,0,0,0,0,0
4io4,88.0,-3.66,105.09,7,4,4,3,2,4,4,42,0,0,0,0,0,0,0
4io5,67.77,-2.63,89.09,6,3,3,2,1,3,3,36,0,0,0,0,0,0,0
4io6,67.77,-1.9,149.22,9,3,3,3,1,4,6,54,0,0,0,0,0,0,0
4io7,67.77,-1.41,165.19,12,3,3,2,1,3,4,64,0,1,0,0,0,1,0
4ipi,100.49,-3.76,132.07,9,1,5,5,1,5,4,52,0,0,0,0,0,0,0
4ipj,100.49,-3.76,132.07,9,1,5,5,1,5,4,52,0,0,0,0,0,0,0
4ipn,226.83,-4.56,438.34,27,9,13,14,9,15,15,160,0,0,2,2,0,0,2
4ish,133.23,3.07,505.57,38,6,7,5,4,7,6,190,0,4,0,2,0,4,0
4isi,127.63,1.64,472.01,33,6,8,5,4,9,10,176,1,2,1,2,1,1,0
4isu,135.2,-5.37,281.24,20,3,8,6,2,8,3,108,1,0,2,3,0,0,2
4itp,89.26,1.19,304.37,21,3,5,3,2,6,6,110,1,2,0,0,0,2,0
4iue,32.86,3.64,253.28,19,1,2,1,1,3,2,94,0,3,0,0,1,2,0
4iuo,121.05,-3.66,191.16,13,4,6,6,4,6,5,76,0,0,1,1,0,0,0
4iva,90.52,3.22,309.37,23,2,6,5,2,6,4,118,0,3,1,1,3,0,0
4ivb,90.52,3.22,309.37,23,2,6,5,2,6,4,118,0,3,1,1,3,0,0
4ivc,90.52,3.61,323.4,24,2,6,5,2,6,5,124,0,3,1,1,3,0,0
4ivd,90.52,4.0,337.43,25,2,6,5,2,6,6,130,0,3,1,1,3,0,0
4iwz,115.04,0.43,304.38,18,3,7,7,2,10,5,96,1,2,0,0,2,0,0
4j21,58.88,3.74,284.75,20,3,3,2,2,4,3,100,0,3,0,0,1,2,0
4j22,75.63,1.8,426.92,30,3,6,3,3,7,6,156,1,3,1,1,1,2,1
4j28,85.75,-0.71,234.28,17,5,5,3,4,5,4,90,0,2,1,1,1,1,1
4j3l,71.19,3.53,370.84,26,2,5,3,2,6,7,134,1,3,0,0,1,2,0
4j44,155.07,-2.46,372.47,26,6,9,5,4,9,17,150,3,0,0,0,0,0,0
4j45,175.3,-4.76,332.36,23,7,10,6,5,10,14,132,3,0,0,0,0,0,0
4j46,146.28,-1.97,398.5,28,5,9,5,3,9,15,160,3,0,1,1,0,0,1
4j47,166.51,-3.0,414.5,29,6,10,6,4,10,16,166,3,0,1,1,0,0,1
4j48,221.08,-5.64,476.62,32,11,12,6,7,13,20,184,3,0,0,0,0,0,0
4j74,24.39,4.8,305.21,20,1,2,2,1,4,3,102,0,2,0,1,0,2,0
4j7d,33.62,7.87,495.49,34,1,3,3,1,5,8,178,0,3,0,1,0,3,0
4j7e,74.49,3.61,566.58,37,1,7,4,1,10,10,200,2,2,1,2,0,2,1
4j93,70.67,2.3,276.3,21,2,5,3,2,5,2,102,1,3,0,1,2,1,0
4jal,187.08,-3.49,384.42,26,7,11,11,4,12,11,142,0,2,1,1,2,0,1
4jc1,180.3,-4.68,358.36,23,8,10,11,8,11,12,136,0,0,2,2,0,0,2
4je7,118.97,1.2,385.5,27,4,8,5,4,8,16,156,3,0,1,1,0,0,1
4je8,146.2,-3.92,307.37,20,6,8,6,4,9,13,116,2,0,0,0,0,0,0
4jfk,118.24,2.83,547.66,37,1,10,8,1,12,10,198,1,3,2,2,1,2,2
4jfm,124.23,2.77,522.6,35,1,10,9,1,12,11,188,0,3,1,1,1,2,1
4jfs,54.13,-0.63,238.31,17,3,4,3,3,4,7,94,0,1,1,1,0,1,1
4jh0,81.15,2.15,408.31,27,3,6,3,1,8,8,142,2,2,0,1,1,1,0
4jia,61.72,1.9,416.53,31,3,7,4,3,7,7,158,0,4,1,1,2,2,1
4jkw,113.29,1.18,246.09,14,3,7,7,3,9,10,84,0,0,0,0,0,0,0
4jn2,154.79,-0.17,471.52,35,5,10,7,3,10,10,178,1,4,0,0,2,2,0
4jne,279.13,-1.63,507.18,31,8,18,18,7,21,15,174,0,2,1,1,2,0,1
4jpx,67.77,-1.41,165.19,12,3,3,2,1,3,4,64,0,1,0,0,0,1,0
4jpy,67.77,-1.41,165.19,12,3,3,2,1,3,4,64,0,1,0,0,0,1,0
4jsa,60.16,0.33,157.19,10,2,3,2,1,4,2,54,0,1,0,0,0,1,0
4jss,23.47,0.96,129.18,8,1,2,2,1,3,1,44,0,0,0,1,0,0,0
4jsz,60.16,0.33,157.19,10,2,3,2,1,4,2,54,0,1,0,0,0,1,0
4jv6,17.82,4.75,284.36,22,0,2,2,0,2,3,106,0,4,0,0,1,3,0
4jv8,42.74,4.07,298.35,23,1,4,4,1,4,1,110,0,4,0,1,2,2,0
4jwk,128.28,-2.75,245.24,17,6,8,6,5,8,6,96,2,0,1,2,0,0,1
4jx9,124.78,-2.85,244.2,17,4,8,7,4,8,5,94,0,1,1,1,1,0,1
