,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
4zip,142.28,4.93,690.86,49,2,11,8,2,12,23,262,2,4,0,0,1,3,0
4zji,23.28,2.86,373.88,26,1,4,3,1,6,3,136,0,2,1,2,0,2,1
4zl4,221.1,-0.26,670.83,48,10,14,7,8,14,25,264,4,2,0,0,0,2,0
4zls,123.63,5.52,642.82,45,2,10,8,2,11,20,246,1,3,0,0,0,3,0
4zme,139.54,-1.98,267.24,19,5,9,9,4,9,6,102,0,2,1,1,2,0,1
4zo5,90.73,4.02,483.52,36,0,8,7,0,8,10,182,2,4,0,1,1,3,0
4zow,112.7,0.91,323.13,20,3,7,5,3,9,8,110,1,1,0,0,0,1,0
4zt8,67.48,-0.54,113.12,8,3,4,2,2,4,1,44,2,0,0,1,0,0,0
4zv1,133.78,-5.52,175.21,12,8,6,2,4,6,6,70,0,0,0,0,0,0,0
4zv2,110.86,-3.39,146.15,10,5,5,3,2,5,5,58,1,0,0,0,0,0,0
4zvi,114.12,1.27,444.06,23,3,7,4,3,9,5,120,2,2,0,0,1,1,0
4zw5,87.66,3.42,342.39,25,3,6,4,3,6,5,132,2,2,0,0,0,2,0
4zw6,105.48,2.16,346.39,25,3,8,6,3,8,6,134,2,2,0,0,1,1,0
4zw7,87.66,3.84,396.36,28,3,6,4,3,9,5,150,2,2,0,0,0,2,0
4zw8,147.88,0.6,401.44,29,7,9,5,6,9,7,154,2,2,0,0,0,2,0
4zwx,229.99,-1.62,576.6,37,3,16,14,2,18,19,214,0,0,1,1,0,0,1
4zwz,223.22,-5.05,450.44,28,6,14,12,5,16,12,164,0,0,2,2,0,0,2
4zx0,229.29,-4.0,490.46,31,5,15,13,4,17,12,178,0,0,2,2,0,0,2
4zx1,202.99,-3.63,448.47,28,5,13,11,4,15,11,164,0,0,2,2,0,0,2
4zx3,78.43,2.16,329.19,19,3,5,3,3,6,4,104,2,1,0,0,0,1,0
4zx4,78.43,3.48,380.37,27,3,5,3,3,8,5,144,2,2,0,0,0,2,0
4zyf,66.76,5.17,660.28,47,1,8,5,1,9,14,250,2,3,2,3,0,3,1
4zzd,161.56,-1.72,376.37,27,5,10,9,5,10,11,144,0,1,0,2,0,1,0
4zzx,72.63,0.78,248.28,18,2,5,3,1,5,6,96,2,1,0,1,0,1,0
4zzy,67.84,1.51,396.43,28,3,5,2,2,8,3,152,2,1,2,3,0,1,1
4zzz,72.63,0.78,248.28,18,2,5,3,1,5,6,96,2,1,0,1,0,1,0
5a2i,322.06,-9.93,641.68,45,12,19,10,8,19,19,252,5,0,2,2,0,0,2
5a5q,74.39,0.37,259.33,19,4,5,3,3,5,3,100,0,2,1,1,2,0,1
5a6k,86.53,-2.55,222.29,14,5,5,5,4,6,5,82,0,0,2,2,0,0,2
5a6x,79.15,-1.54,178.18,12,3,5,5,3,5,6,72,0,0,1,1,0,0,1
5a7b,38.34,1.28,418.58,31,3,4,2,3,4,10,162,0,2,1,1,0,2,1
5a81,83.62,1.94,371.5,27,4,6,4,3,6,6,146,0,2,2,2,2,0,1
5aa9,110.06,2.8,406.42,30,2,8,7,1,9,4,152,1,3,0,1,2,1,0
5aan,36.78,2.39,340.47,24,2,4,3,2,5,3,124,1,2,1,2,0,2,1
5aba,49.34,0.4,405.76,23,4,4,2,4,6,5,128,0,1,2,2,0,1,2
5acy,36.78,5.22,454.64,34,2,4,2,2,4,7,176,1,3,1,2,0,3,1
5ad1,139.12,3.01,416.47,30,6,8,6,6,8,15,162,2,2,0,0,0,2,0
5afv,33.73,1.96,265.34,20,1,4,3,1,4,5,100,0,3,0,0,1,2,0
5ahw,158.0,-1.26,330.22,22,5,11,11,4,12,5,118,0,2,2,2,2,0,2
5alb,138.44,2.01,522.58,36,4,10,11,4,13,14,194,0,3,2,2,2,1,0
5am6,95.24,1.13,393.45,29,5,7,4,4,8,4,148,0,4,1,1,2,2,1
5am7,95.24,1.13,393.45,29,5,7,4,4,8,4,148,0,4,1,1,2,2,1
5amd,146.46,-0.78,383.43,25,3,8,6,2,10,8,134,0,2,0,0,0,2,0
5amg,146.46,-0.83,349.41,22,3,8,6,2,10,10,124,0,1,0,0,0,1,0
5aml,146.46,-2.0,331.35,21,3,8,6,2,10,6,114,0,1,0,0,0,1,0
5ant,94.06,1.23,329.36,24,2,8,7,2,8,9,126,0,3,0,0,2,1,0
5anu,103.29,1.0,357.37,26,2,9,8,2,9,2,136,0,3,0,1,2,1,0
5anv,72.48,4.15,389.81,27,2,6,5,2,8,8,140,1,3,0,0,1,2,0
5aoi,43.43,2.59,282.2,16,4,2,0,2,3,6,86,0,2,0,0,1,1,0
5aoj,65.29,2.46,453.98,17,1,4,4,1,6,2,88,0,2,0,0,1,1,0
5aol,52.04,2.63,255.04,13,4,2,2,2,6,2,72,0,1,0,0,0,1,0
5aqz,169.74,-2.28,309.28,22,7,10,9,5,10,7,118,1,2,1,1,2,0,1
5aut,66.4,3.83,299.35,21,2,4,4,2,5,4,106,0,3,0,0,0,3,0
5ave,88.0,-3.66,105.09,7,4,4,3,2,4,4,42,0,0,0,0,0,0,0
5avf,82.01,-1.88,126.16,7,4,4,3,2,5,4,44,0,0,0,0,0,0,0
5ayt,74.68,3.06,317.3,24,1,5,4,1,5,3,116,2,3,0,1,0,3,0
5azf,251.12,-4.37,573.6,41,7,14,9,5,14,20,224,3,2,0,0,1,1,0
5b25,78.32,4.58,509.59,38,2,8,7,2,9,6,192,1,4,2,3,2,2,1
5b2d,337.91,-9.56,632.55,43,12,20,19,12,20,23,250,1,0,3,3,0,0,3
5b5f,88.74,1.62,304.33,21,1,6,4,1,7,4,108,1,2,0,1,1,1,0
5b5g,85.19,1.97,270.24,20,1,6,5,1,6,3,100,0,3,0,0,3,0,0
5boj,49.36,2.24,249.33,18,0,3,3,0,3,10,100,0,1,0,0,0,1,0
5bry,140.24,0.97,592.74,41,4,11,8,3,12,18,226,1,2,2,2,0,2,2
5bs4,157.03,0.55,577.72,40,6,11,8,4,12,17,220,1,2,2,2,0,2,2
5btv,221.83,-4.78,412.34,27,8,13,9,6,14,17,156,3,0,0,0,0,0,0
5btx,158.0,-1.26,330.22,22,5,11,11,4,12,5,118,0,2,2,2,2,0,2
5bv3,238.94,-3.44,460.25,29,9,16,14,8,18,13,164,1,1,1,2,1,0,1
5bwc,71.66,3.71,344.46,25,2,6,6,2,6,12,136,0,0,0,2,0,0,0
5byi,110.24,1.36,278.34,19,6,6,5,4,7,6,100,0,2,0,0,0,2,0
5c1m,50.51,1.51,430.59,32,4,4,2,3,4,6,166,0,2,3,6,0,2,2
5c1w,25.78,2.97,203.07,12,0,2,2,0,4,2,64,0,1,1,1,1,0,0
5c28,51.8,1.9,183.64,12,2,3,3,1,4,3,64,0,1,1,1,1,0,0
5c2a,50.7,4.0,308.84,20,1,4,5,1,6,7,106,0,2,1,1,2,0,0
5c2h,72.82,5.68,454.0,31,1,6,7,1,8,11,160,0,4,0,0,3,1,0
5c2o,244.14,-1.16,482.17,29,6,16,15,6,19,14,166,0,1,1,1,1,0,1
5c3p,97.33,-3.16,144.08,10,0,5,5,0,5,4,56,0,0,0,0,0,0,0
5c5t,97.33,-3.16,144.08,10,0,5,5,0,5,4,56,0,0,0,0,0,0,0
5c8n,108.63,2.47,425.56,31,4,9,8,2,9,12,166,0,3,1,1,3,0,1
5cap,111.89,3.06,418.52,29,1,9,9,1,10,13,156,0,3,0,0,3,0,0
5caq,80.99,3.42,399.47,29,1,8,8,1,9,9,154,0,3,1,1,3,0,1
5cas,101.22,3.7,483.47,34,2,9,9,2,13,10,184,0,3,1,1,3,0,1
5cau,101.22,3.7,483.47,34,2,9,9,2,13,10,184,0,3,1,1,3,0,1
5cbm,105.07,-0.66,243.2,16,4,5,4,2,6,7,88,0,1,0,0,0,1,0
5cbr,100.89,0.66,327.17,21,4,5,4,2,7,6,110,0,2,0,0,1,1,0
5cbs,88.0,-0.04,257.29,19,4,4,3,2,4,6,98,0,2,0,0,0,2,0
5cc2,69.56,0.75,222.61,15,0,4,4,0,5,1,76,0,1,0,1,0,1,0
5cep,59.35,3.06,354.4,25,3,5,4,2,8,6,136,0,2,1,1,2,0,1
5ceq,80.2,2.17,393.51,29,2,7,6,2,7,5,152,0,2,3,3,2,0,2
5chk,85.08,2.87,241.23,18,1,5,5,1,5,3,90,0,2,0,0,0,2,0
5cj6,56.05,3.24,264.76,18,2,3,3,2,4,5,96,0,1,1,1,0,1,0
5cjf,103.25,2.81,352.41,25,4,5,4,2,6,6,126,0,3,0,0,0,3,0
5cks,200.17,-2.41,302.15,19,6,11,11,6,12,13,112,0,0,0,0,0,0,0
5cp5,66.48,3.76,370.4,26,1,5,3,1,7,5,132,1,3,0,1,0,3,0
5cp9,53.27,-0.04,139.13,10,0,3,3,0,3,3,54,0,1,0,0,1,0,0
5cqt,66.48,3.43,358.46,25,1,5,3,1,6,5,132,1,2,1,2,0,2,0
5cqu,89.06,3.34,601.95,25,3,7,6,1,11,8,134,0,3,0,0,2,1,0
5cs3,83.48,-3.96,254.35,16,4,6,4,4,7,8,96,0,0,1,1,0,0,1
5cs6,36.87,1.87,200.69,13,3,2,1,1,3,6,72,0,1,0,0,0,1,0
5cso,130.83,-2.56,243.22,17,5,8,8,4,8,6,94,0,1,1,1,1,0,1
5csp,60.36,0.77,151.14,11,1,3,3,1,3,2,58,0,1,0,0,0,1,0
5cst,223.89,-2.33,403.18,25,7,14,14,6,16,12,142,0,1,1,1,1,0,1
5ct2,70.98,0.16,222.33,14,3,4,3,2,5,6,84,0,0,1,1,0,0,0
5cu4,114.94,1.97,479.96,34,4,7,4,3,8,11,176,2,3,0,0,0,3,0
5cxa,247.71,-1.52,640.03,45,4,14,11,3,15,17,238,3,3,0,0,1,2,0
5cy9,66.48,3.36,332.42,23,1,5,3,1,6,8,122,1,2,0,1,0,2,0
5czm,244.88,1.69,816.0,52,5,14,11,4,17,19,274,3,4,0,0,1,3,0
5d0c,86.79,2.36,415.51,29,1,7,4,1,8,7,154,2,2,1,2,0,2,1
5d0r,40.46,5.86,356.06,19,2,2,3,2,7,4,100,0,2,0,0,0,2,0
5d1r,26.3,4.86,242.4,17,0,2,2,0,2,14,102,0,0,0,0,0,0,0
5d21,99.38,-1.13,256.25,18,4,6,6,4,6,7,100,0,1,1,1,0,1,1
5d24,114.28,2.2,343.38,25,4,7,4,3,7,10,132,2,2,0,0,1,1,0
5d25,119.57,2.82,407.49,28,3,8,5,3,9,13,152,1,2,0,0,1,1,0
5d26,145.59,1.97,422.51,29,5,9,5,4,10,13,158,2,2,0,0,1,1,0
5d2r,214.43,-5.2,394.32,26,5,11,9,3,12,16,150,1,0,0,0,0,0,0
5d3c,256.91,-0.77,656.05,46,6,15,11,5,16,18,244,4,3,0,0,1,2,0
5d3h,139.8,2.05,437.52,30,4,9,6,4,10,15,164,1,2,0,0,1,1,0
5d3j,99.34,3.37,405.52,28,2,7,4,2,8,13,152,1,2,0,0,1,1,0
5d3l,119.57,3.38,435.55,30,3,8,5,3,9,15,164,1,2,0,0,1,1,0
5d3n,108.13,2.56,377.47,26,3,7,4,3,8,11,140,1,2,0,0,1,1,0
5d3p,101.03,2.64,387.46,27,2,7,5,2,8,9,142,0,3,0,0,2,1,0
5d3t,96.26,2.46,341.41,25,3,6,3,2,6,10,132,2,2,0,0,1,1,0
5d3x,307.5,-3.37,500.07,28,10,18,18,10,22,18,168,0,0,1,1,0,0,0
5d45,45.06,4.99,380.47,29,0,3,3,0,3,6,144,0,4,1,1,1,3,0
5d47,67.18,4.4,411.48,31,0,5,5,0,5,8,156,0,4,1,1,2,2,0
5d48,82.97,5.12,456.57,34,1,6,5,1,6,12,176,0,4,1,1,2,2,0
5d6j,279.13,-1.63,507.18,31,8,18,18,7,21,15,174,0,2,1,1,2,0,1
5dbm,58.95,3.45,298.39,22,2,5,4,2,5,2,116,1,2,0,1,1,1,0
5dex,127.75,-4.39,279.3,20,5,7,5,2,7,6,108,0,1,1,1,0,1,1
5dey,118.8,2.51,493.97,35,4,9,8,2,10,8,180,0,4,1,1,3,1,1
5dfp,86.95,1.26,521.09,37,3,8,6,3,9,8,194,1,2,1,3,1,1,1
5dgu,132.86,2.82,606.74,42,2,11,9,2,12,18,232,1,2,2,2,0,2,2
5dgw,140.24,1.75,620.79,43,4,11,8,3,12,19,238,1,2,2,2,0,2,2
5dh4,55.11,3.07,293.78,19,1,5,6,1,7,5,98,0,3,0,0,3,0,0
5dh5,82.16,2.65,375.44,28,1,8,8,1,8,8,142,0,4,1,1,4,0,0
5dhu,212.96,1.27,524.57,37,6,14,11,5,15,12,192,1,4,1,1,3,1,1
5dit,108.2,4.17,681.89,49,2,10,8,2,10,19,270,1,2,3,3,0,2,2
5dkn,75.82,5.88,416.52,31,2,6,4,2,6,12,160,0,4,0,0,2,2,0
5dlx,83.1,1.21,498.05,35,2,9,7,2,10,8,186,1,3,2,2,2,1,2
5dnu,35.53,0.98,152.15,11,0,3,3,0,3,1,58,0,0,1,2,0,0,1
5dpx,44.47,2.44,191.26,13,2,3,2,2,4,2,66,0,2,0,0,1,1,0
5dq8,52.16,2.81,280.22,20,1,3,3,1,6,3,104,0,2,0,0,0,2,0
5dqc,181.75,1.36,696.89,49,7,12,7,6,13,25,266,3,3,0,0,0,3,0
5dqe,52.16,2.56,291.12,17,1,3,3,1,4,3,86,0,2,0,0,0,2,0
5dqf,58.24,-1.02,389.9,27,2,5,3,2,6,8,144,0,2,1,1,0,2,1
5drr,121.85,2.08,425.39,31,4,7,5,3,9,8,158,2,2,0,0,0,2,0
5dus,291.52,-3.28,559.32,36,9,19,19,8,21,17,202,0,2,2,2,2,0,2
5duw,232.9,-5.57,422.36,27,8,14,14,8,15,14,160,0,0,2,2,0,0,2
5dw2,87.57,0.38,196.21,14,4,5,4,2,5,6,76,1,1,0,0,0,1,0
5dwr,82.52,4.33,441.48,32,4,5,3,2,8,6,166,1,3,1,1,2,1,0
5dx4,75.71,4.39,461.34,28,1,6,4,1,8,7,144,1,3,0,1,0,3,0
5dxt,110.08,2.03,382.42,28,2,9,8,1,9,8,146,1,3,0,1,2,1,0
5dyo,90.57,3.34,331.3,25,1,5,5,1,5,2,122,0,2,0,2,0,2,0
5e13,210.93,-2.32,441.41,32,6,15,15,4,15,9,166,0,4,1,1,4,0,1
5e1s,91.56,0.57,529.69,39,3,10,8,3,10,12,204,0,4,1,2,3,1,1
5e28,86.18,1.58,248.31,17,4,4,3,2,5,4,88,0,2,0,0,0,2,0
5e2k,86.18,1.58,248.31,17,4,4,3,2,5,4,88,0,2,0,0,0,2,0
5e2l,67.77,-1.41,165.19,12,3,3,2,1,3,4,64,0,1,0,0,0,1,0
5e2o,141.93,1.98,517.95,37,2,10,8,2,11,10,188,2,4,0,0,1,3,0
5e2p,154.89,2.56,558.0,40,4,11,8,4,12,10,202,2,5,0,0,2,3,0
5e2r,103.25,2.81,352.41,25,4,5,4,2,6,6,126,0,3,0,0,0,3,0
5e2s,60.16,3.12,275.37,19,2,3,2,1,4,6,100,0,2,0,0,0,2,0
5e3a,204.4,-2.21,555.63,40,8,12,7,6,12,19,216,4,2,0,0,0,2,0
5e6o,251.12,-4.37,573.6,41,7,14,9,5,14,20,224,3,2,0,0,1,1,0
5e73,62.54,4.0,322.36,24,1,5,4,1,5,6,122,1,3,0,0,1,2,0
5e74,62.54,6.31,452.43,33,1,5,4,1,8,6,168,1,4,0,0,1,3,0
5e7n,115.4,3.17,488.34,30,2,7,5,2,9,7,154,1,3,0,0,0,3,0
5e89,201.26,-0.12,648.65,45,6,14,15,6,17,14,240,0,4,2,2,2,2,2
5e8f,266.08,-6.16,582.75,39,15,15,9,10,16,28,226,4,0,0,0,0,0,0
5ect,246.94,-1.9,467.16,28,7,16,14,7,19,13,160,0,1,1,1,1,0,1
5edb,53.02,3.23,296.73,21,0,3,3,0,4,3,104,0,3,0,0,1,2,0
5edc,56.26,3.91,365.84,26,0,4,4,0,5,3,132,0,3,1,1,1,2,1
5edd,246.94,-1.9,467.16,28,7,16,14,7,19,13,160,0,1,1,1,1,0,1
5edl,75.27,1.49,266.37,18,3,5,6,2,6,8,98,0,1,0,1,1,0,0
5eei,78.43,2.47,264.32,19,3,5,3,3,5,9,104,2,1,0,0,0,1,0
5eek,69.64,2.58,302.37,22,2,5,4,2,5,11,118,1,1,0,0,0,1,0
5een,92.67,2.79,316.34,22,1,6,4,1,7,5,112,1,2,0,0,0,2,0
5ef7,89.87,1.37,314.34,23,3,6,4,3,6,8,120,2,2,0,0,0,2,0
5efa,285.47,-3.33,540.23,33,10,19,17,9,22,16,188,1,1,1,2,1,0,1
5efc,294.48,-2.76,525.2,32,10,19,18,9,22,15,182,1,1,1,2,1,0,1
5efh,84.71,-1.01,260.3,17,7,4,2,4,7,12,104,0,0,0,0,0,0,0
5efj,164.11,-1.72,466.49,33,4,12,8,4,12,11,182,4,0,3,4,0,0,3
5egm,119.2,4.64,550.03,40,2,10,8,2,11,6,198,1,6,0,1,3,3,0
5egu,115.76,3.4,484.63,34,1,10,10,1,11,15,182,0,4,0,0,4,0,0
5eh5,85.94,-0.57,173.2,11,2,5,4,1,6,3,60,0,1,0,0,1,0,0
5eh7,63.69,2.09,245.07,15,1,5,4,1,7,3,78,0,2,0,0,1,1,0
5eh8,49.36,0.85,191.21,14,0,3,3,0,3,5,74,0,1,0,0,0,1,0
5ehq,110.91,8.25,644.83,49,5,8,8,3,8,13,244,0,7,0,1,2,5,0
5ehr,82.68,2.63,353.28,23,5,5,4,2,7,5,122,0,2,1,1,1,1,1
5ehv,89.49,0.32,310.3,23,0,5,5,0,5,7,118,0,2,0,0,0,2,0
5ehw,40.13,1.76,216.04,13,0,2,2,0,4,2,68,0,1,0,0,0,1,0
5ei3,171.82,-1.72,507.47,34,7,12,9,6,16,9,186,1,2,1,2,1,1,1
5eij,84.22,2.68,435.31,21,4,5,5,4,8,7,112,0,2,0,0,0,2,0
5eis,72.68,1.61,304.74,21,1,6,5,1,7,4,108,0,3,0,0,2,1,0
5ekm,105.87,-0.36,286.38,19,5,6,3,3,7,9,106,1,1,0,0,0,1,0
5el9,108.47,-1.18,207.13,13,3,7,7,3,8,7,74,0,1,0,0,1,0,0
5elw,108.47,-1.18,207.13,13,3,7,7,3,8,7,74,0,1,0,0,1,0,0
5en3,90.9,3.23,304.68,21,3,5,5,3,6,4,106,0,3,0,0,1,2,0
5eng,111.98,0.17,471.55,34,4,9,6,3,9,13,182,1,2,1,1,0,2,1
5ep7,91.23,0.0,271.25,20,1,6,5,1,6,4,102,1,2,0,0,1,1,0
5epl,196.47,1.59,796.04,57,7,14,8,7,14,30,316,5,2,0,0,0,2,0
5epn,195.22,3.67,756.92,53,3,15,11,3,16,10,290,4,2,4,4,1,1,2
5eq1,30.19,2.25,189.24,13,0,3,4,0,4,1,64,0,3,0,0,2,1,0
5eqe,36.52,-2.27,236.38,17,5,3,0,3,3,5,94,0,1,1,1,0,1,1
5eqp,21.77,-0.46,257.38,19,2,3,1,2,3,3,100,0,2,1,1,1,1,1
5eqy,41.55,-2.17,435.66,32,4,5,1,4,5,7,170,0,2,2,2,0,2,2
5er1,148.98,0.02,522.73,37,8,9,5,5,9,25,210,2,1,0,0,0,1,0
5er2,274.65,2.31,946.2,68,10,18,10,8,18,30,374,6,3,1,1,1,2,0
5er4,43.7,3.4,265.31,20,2,3,3,2,3,3,100,0,3,0,1,0,3,0
5etb,32.86,2.68,173.22,13,1,2,1,1,2,3,66,0,2,0,0,1,1,0
5etj,127.84,-3.22,282.32,20,8,8,5,7,8,6,110,1,1,1,2,1,0,1
5eu1,57.79,1.26,354.43,26,1,6,5,1,6,10,136,0,3,0,0,2,1,0
5ev8,44.57,-1.93,237.37,13,1,3,5,2,6,3,74,0,0,2,2,0,0,2
5evb,44.57,-1.93,237.37,13,1,3,5,2,6,3,74,0,0,2,2,0,0,2
5evd,44.57,-1.16,265.42,15,1,3,5,2,6,5,86,0,0,2,2,0,0,2
5evk,44.57,-1.93,237.37,13,1,3,5,2,6,3,74,0,0,2,2,0,0,2
5evz,232.6,-1.75,427.2,27,7,15,15,6,17,12,150,0,2,1,1,2,0,1
5ew0,44.57,-1.93,237.37,13,1,3,5,2,6,3,74,0,0,2,2,0,0,2
5ewa,44.57,-1.16,265.42,15,1,3,5,2,6,5,86,0,0,2,2,0,0,2
5ewk,66.4,0.76,296.35,22,3,5,2,3,5,5,112,1,3,0,0,1,2,0
5ewy,75.02,1.17,299.28,22,0,5,5,0,6,4,112,0,1,0,2,0,1,0
5exl,118.28,3.37,470.6,35,6,7,3,4,7,8,180,1,4,1,1,2,2,0
5exm,107.96,4.38,487.62,36,5,7,4,3,7,10,188,2,3,1,1,1,2,0
5exn,123.92,5.67,580.05,42,2,10,8,2,11,10,210,2,5,0,0,2,3,0
5exw,266.24,-1.02,506.19,31,8,17,17,7,20,15,174,0,2,1,1,2,0,1
5ey0,294.48,-2.76,525.2,32,10,19,18,9,22,15,182,1,1,1,2,1,0,1
5ey4,258.9,-0.6,491.18,30,7,17,17,6,20,14,168,0,2,1,1,2,0,1
5eyr,41.85,2.52,326.46,24,2,4,3,1,4,7,128,0,2,1,1,1,1,1
5f08,23.55,3.61,300.45,22,0,3,2,0,3,5,120,1,1,2,2,0,1,2
5f0f,47.34,3.18,311.43,23,0,4,3,0,4,4,122,1,1,2,2,0,1,2
5f1h,57.79,1.26,354.43,26,1,6,5,1,6,10,136,0,3,0,0,2,1,0
5f1r,62.13,2.87,376.46,27,0,4,5,0,5,4,136,0,3,1,2,1,2,0
5f1v,190.82,-5.95,320.43,22,12,8,4,4,8,17,130,0,0,0,0,0,0,0
5f1x,279.13,-1.63,507.18,31,8,18,18,7,21,15,174,0,2,1,1,2,0,1
5f25,65.09,1.46,242.28,18,2,4,3,1,4,4,92,1,2,0,0,1,1,0
5f2p,51.02,0.39,204.23,15,0,5,5,0,5,4,78,0,2,0,0,2,0,0
5f2r,269.9,-1.52,505.21,31,8,17,17,7,20,15,174,0,2,1,1,2,0,1
5f2u,234.54,0.5,749.01,51,9,15,11,7,16,38,296,4,0,1,1,0,0,1
5f5z,103.69,3.15,510.69,36,4,9,7,4,10,9,192,0,3,1,1,1,2,1
5f60,103.69,3.8,545.13,37,4,9,7,4,11,9,198,0,3,1,1,1,2,1
5f61,103.69,3.29,528.68,37,4,9,7,4,11,9,198,0,3,1,1,1,2,1
5f62,103.69,3.94,563.12,38,4,9,7,4,12,9,204,0,3,1,1,1,2,1
5f63,129.55,4.01,605.16,41,5,10,7,5,13,10,220,1,3,1,1,1,2,1
5f74,186.07,-1.86,347.22,23,6,12,12,5,13,9,126,0,2,1,1,2,0,1
5f8y,117.79,-3.97,180.18,12,7,6,5,5,6,6,72,0,0,1,1,0,0,1
5f9b,100.82,3.84,487.7,35,3,5,5,3,5,11,198,0,0,4,5,0,0,0
5fbi,108.24,1.21,309.3,23,3,6,4,2,6,5,116,1,3,0,0,1,2,0
5fck,123.21,2.19,484.92,34,3,9,6,2,11,7,176,3,3,2,2,2,1,1
5fcz,81.95,-1.6,221.28,14,4,5,5,4,6,6,82,0,0,1,1,0,0,1
5fdc,72.19,1.19,242.33,15,3,4,3,2,6,4,80,0,2,0,0,1,1,0
5fdi,106.33,-0.39,274.32,17,3,6,4,2,8,4,92,0,1,0,1,0,1,0
5fe6,47.95,-0.59,167.23,12,3,3,1,1,3,2,66,1,0,1,2,0,0,1
5fe7,55.12,0.7,194.23,14,1,4,4,1,4,4,76,0,1,0,1,1,0,0
5fe9,66.48,1.44,266.32,18,1,5,3,1,6,4,96,1,1,0,1,0,1,0
5fh7,40.28,2.13,274.73,19,1,4,2,1,5,3,96,0,3,0,0,2,1,0
5fh8,37.27,4.41,302.8,21,1,3,2,1,4,6,110,0,3,0,0,2,1,0
5fhm,185.01,-3.69,360.35,26,7,11,8,3,11,9,136,0,3,0,0,2,1,0
5fhn,157.37,-2.12,344.33,25,4,10,8,2,10,8,130,0,3,0,0,2,1,0
5fho,157.37,-1.77,364.75,25,4,10,8,2,11,7,130,0,3,0,0,2,1,0
5fl4,90.87,2.8,356.43,24,2,6,6,1,8,4,120,0,4,0,0,2,2,0
5fl5,100.1,1.65,336.4,22,2,7,7,1,9,6,114,0,3,0,0,2,1,0
5fl6,90.87,1.95,320.4,21,2,6,6,1,8,5,108,0,3,0,0,2,1,0
5flo,63.69,1.43,210.62,14,1,5,4,1,6,3,72,0,2,0,0,1,1,0
5flq,49.36,1.56,241.27,18,0,3,3,0,3,5,92,0,2,0,0,0,2,0
5fls,40.13,1.49,195.63,13,0,2,2,0,3,3,68,0,1,0,0,0,1,0
5flt,49.36,1.84,213.21,16,0,3,3,0,3,3,80,0,2,0,0,0,2,0
5fnc,63.83,2.63,248.72,17,3,4,4,2,5,5,88,0,2,0,0,1,1,0
5fnd,68.01,2.15,221.29,15,3,4,4,2,5,4,78,1,2,0,0,1,1,0
5fnf,85.94,1.72,230.22,17,3,5,5,3,5,5,86,0,2,0,0,1,1,0
5fng,54.46,1.44,194.63,13,1,4,3,1,5,2,66,0,2,0,0,1,1,0
5fnr,70.84,1.89,314.75,22,0,5,5,0,6,5,112,0,3,0,0,1,2,0
5fns,108.22,1.28,435.91,29,0,8,7,0,10,10,154,0,3,0,0,1,2,0
5fnt,108.22,2.71,497.98,34,0,8,7,0,10,10,176,0,4,0,0,1,3,0
5fnu,126.68,2.53,549.63,39,0,10,9,0,11,11,204,0,4,0,1,1,3,0
5fog,176.05,-2.45,366.4,26,8,11,9,5,11,11,142,1,2,1,1,2,0,1
5fol,176.05,-2.2,380.43,27,8,11,9,5,11,12,148,1,2,1,1,2,0,1
5fot,208.4,-1.57,529.6,38,8,13,7,7,13,18,206,5,2,0,0,1,1,0
5fou,179.38,-0.83,511.58,37,6,12,6,5,12,13,198,5,2,1,1,1,1,1
5fov,208.4,-2.35,501.54,36,8,13,7,7,13,16,194,5,2,0,0,1,1,0
5fox,188.17,-1.32,485.54,35,7,12,6,6,12,15,188,5,2,0,0,1,1,0
5fpk,179.72,-1.91,449.51,32,7,11,6,6,11,16,176,5,1,0,0,0,1,0
5fs5,99.38,-0.23,278.34,19,4,6,6,4,6,13,114,0,0,1,1,0,0,1
5fsc,88.38,-1.36,234.25,16,3,6,6,3,6,9,94,0,0,1,1,0,0,1
5fsn,81.26,0.13,183.21,13,3,5,5,2,5,7,72,0,1,0,0,1,0,0
5fso,70.56,-0.76,141.13,10,2,5,3,2,5,1,54,3,0,1,1,0,0,1
5fsx,232.6,-1.75,427.2,27,7,15,15,6,17,12,150,0,2,1,1,2,0,1
5fsy,291.52,-3.28,559.32,36,9,19,19,8,21,17,202,0,2,2,2,2,0,2
5ftg,32.06,4.32,485.65,36,0,6,5,0,6,15,188,0,3,0,1,1,2,0
5fto,86.72,3.61,561.66,41,4,8,5,4,10,8,214,1,4,2,2,1,3,2
5fut,12.96,6.34,508.75,38,0,4,4,0,4,13,200,0,2,1,3,0,2,1
5g17,69.56,3.21,319.32,22,3,4,3,3,7,10,124,1,1,0,0,0,1,0
5g1a,78.43,3.94,480.21,31,3,5,3,3,17,9,176,2,1,0,0,0,1,0
5g1z,72.21,3.43,316.38,22,0,5,6,0,6,8,114,0,2,0,0,1,1,0
5g2b,114.09,4.43,528.65,39,3,8,5,2,8,8,204,3,2,1,3,0,2,0
5g2g,37.3,3.93,262.31,20,1,2,2,1,2,2,98,0,2,0,2,0,2,0
5g45,59.14,1.52,160.18,12,3,3,3,2,3,2,60,0,2,0,0,1,1,0
5g46,32.86,2.09,173.22,13,1,2,1,1,2,2,66,0,2,0,0,1,1,0
5g4m,21.54,2.46,257.33,19,2,2,1,1,3,5,98,0,3,0,0,1,2,0
