,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1v2s,51.61,-0.85,121.16,9,4,2,0,2,2,1,46,0,1,0,0,0,1,0
1v2t,153.18,-1.36,433.51,30,6,9,5,4,10,11,160,1,2,0,0,0,2,0
1v2u,51.61,-0.85,121.16,9,4,2,0,2,2,1,46,0,1,0,0,0,1,0
1v2w,153.18,-1.36,433.51,30,6,9,5,4,10,11,160,1,2,0,0,0,2,0
1v48,152.78,-0.62,335.21,22,3,9,8,2,12,7,122,0,2,0,0,2,0,0
1vfn,74.43,-0.35,136.11,10,2,5,3,2,5,0,50,0,2,0,0,2,0,0
1vj9,185.44,-1.05,568.68,40,8,11,6,6,12,16,212,2,3,0,0,0,3,0
1vja,196.44,-3.28,478.55,33,9,11,6,7,12,14,178,2,2,0,0,0,2,0
1vjc,290.45,-4.16,503.15,31,4,18,18,3,21,11,174,0,2,1,1,2,0,1
1vjd,290.45,-4.16,503.15,31,4,18,18,3,21,11,174,0,2,1,1,2,0,1
1vjj,261.06,-4.35,440.18,28,5,16,15,4,18,9,156,0,2,1,1,2,0,1
1vkj,243.92,-4.27,423.17,27,3,15,15,2,17,8,150,0,2,1,1,2,0,1
1vot,60.5,1.28,243.33,18,4,3,1,2,3,3,94,0,1,0,2,1,0,0
1vwl,348.93,-3.94,945.14,66,13,23,12,9,24,13,364,10,1,4,4,1,0,4
1vwn,277.71,-3.35,758.86,52,8,18,12,7,20,9,280,7,2,2,2,1,1,2
1vyf,40.13,4.77,281.46,20,0,2,2,0,2,16,118,0,0,0,0,0,0,0
1vyg,40.13,4.88,303.47,22,0,2,2,0,2,15,124,0,0,0,0,0,0,0
1vyq,73.32,4.17,472.52,35,1,6,5,1,7,7,178,0,4,1,1,1,3,1
1vzq,130.92,-0.83,449.49,33,5,9,6,3,9,5,170,2,2,3,4,0,2,3
1w0y,128.27,1.72,455.56,32,6,8,5,4,9,12,168,0,3,0,0,0,3,0
1w1d,330.14,-8.42,492.01,28,2,18,18,2,22,10,168,0,0,1,1,0,0,0
1w1g,356.77,-8.41,567.1,33,4,20,20,4,24,16,198,0,0,1,1,0,0,0
1w2g,104.55,-1.51,242.23,17,3,7,6,3,7,5,94,0,1,1,1,1,0,1
1w3j,81.95,-2.4,149.15,10,4,5,5,4,5,4,60,0,0,1,1,0,0,1
1w3l,240.25,-6.75,473.43,32,10,15,15,10,15,16,188,0,0,3,3,0,0,3
1w4o,176.97,-4,322.17,21,3,11,10,3,12,6,118,0,1,1,1,1,0,1
1w4p,156.74,-2.97,306.17,20,2,10,9,2,11,5,112,0,1,1,1,1,0,1
1w4q,156.74,-3.02,324.16,21,2,10,9,2,12,5,118,0,1,1,1,1,0,1
1w5v,157.58,2.71,688.72,50,6,10,8,6,12,17,262,2,4,0,2,0,4,0
1w5w,157.58,2.98,724.7,52,6,10,8,6,14,17,274,2,4,0,2,0,4,0
1w5x,157.58,2.98,724.7,52,6,10,8,6,14,17,274,2,4,0,2,0,4,0
1w5y,157.58,2.98,724.7,52,6,10,8,6,14,17,274,2,4,0,2,0,4,0
1w6y,37.3,3.94,266.34,20,1,2,2,1,2,2,102,0,2,1,2,0,2,0
1w7g,163.37,-2.74,509.6,34,9,10,4,5,14,12,192,1,1,1,1,0,1,1
1w7x,151.33,1.5,538.6,40,6,9,6,4,9,13,204,1,4,0,0,0,4,0
1w8l,20.31,1.26,141.21,10,0,2,1,0,2,2,58,1,0,1,1,0,0,1
1w8m,46.61,0.56,185.22,13,0,4,3,0,4,2,74,1,0,1,1,0,0,1
1w96,103.68,3.8,520.66,37,2,8,8,2,8,12,208,0,1,1,2,0,1,1
1wc1,270.55,-3.41,520.23,31,5,17,18,4,21,12,174,0,2,1,1,2,0,1
1wcq,167.12,-5.64,293.27,20,7,9,8,6,9,12,116,0,0,0,1,0,0,0
1wdn,110.86,-3.39,146.15,10,5,5,3,2,5,5,58,1,0,0,0,0,0,0
1we2,100.82,-2.85,173.14,12,3,5,5,3,5,4,68,0,0,0,1,0,0,0
1wei,80.48,-0.06,135.13,10,3,5,4,2,5,1,50,0,2,0,0,2,0,0
1wht,80.26,-1.26,206.2,15,0,4,4,0,4,5,80,0,1,0,0,0,1,0
1wkm,67.77,-1.9,149.22,9,3,3,3,1,4,6,54,0,0,0,0,0,0,0
1wm1,68.02,1.3,223.28,16,1,5,5,1,5,2,88,0,1,1,1,1,0,1
1ws1,138.87,-0.04,398.48,28,3,9,6,3,9,15,160,3,0,1,1,0,0,1
1ws4,99.38,-2.57,194.18,13,4,6,6,4,6,7,78,0,0,1,1,0,0,1
1ws5,99.38,-2.57,194.18,13,4,6,6,4,6,7,78,0,0,1,1,0,0,1
1wvc,281.74,-4.74,479.12,29,4,17,17,3,20,11,166,0,1,1,1,1,0,1
1wvj,113.77,-1.56,238.24,17,4,6,4,2,6,4,92,0,1,0,1,1,0,0
1x1z,188.59,-4.25,338.16,22,3,12,10,3,13,6,124,4,0,2,2,0,0,2
1x38,98.74,-0.15,276.29,20,4,6,6,4,6,6,106,0,2,0,1,1,1,0
1x39,110.77,-0.2,305.33,22,5,7,7,5,7,8,118,0,2,0,1,1,1,0
1x8d,86.99,-1.99,162.14,11,3,5,5,3,5,4,64,0,0,1,1,0,0,1
1x8j,37.3,3.96,290.45,21,1,2,2,1,2,3,118,0,0,4,4,0,0,0
1x8r,245.33,-6.59,400.12,25,1,13,13,1,15,9,144,0,0,0,1,0,0,0
1x8t,245.33,-6.59,400.12,25,1,13,13,1,15,9,144,0,0,0,1,0,0,0
1x9d,169.3,-4.03,372.39,24,7,10,11,7,11,13,142,0,0,2,2,0,0,2
1xap,40.13,4.96,347.48,26,0,2,2,0,2,8,136,0,2,0,1,0,2,0
1xbb,86.28,4.59,493.61,37,2,8,7,2,8,9,188,1,4,1,1,2,2,1
1xbo,142.15,1.78,424.38,31,2,9,9,2,9,11,160,0,3,0,0,1,2,0
1xd0,400.32,-10.66,809.77,55,17,24,24,17,24,29,322,0,0,5,5,0,0,4
1xd1,479.47,-12.92,969.89,66,20,29,29,20,29,35,384,0,0,5,6,0,0,5
1xff,107.9,-4.12,146.12,10,3,5,4,1,5,5,58,0,0,0,0,0,0,0
1xge,98.33,-2.67,157.11,11,2,6,4,2,6,1,60,3,0,1,1,0,0,1
1xgi,129.44,0.82,327.32,21,1,8,7,1,10,5,110,0,2,0,0,1,1,0
1xgj,146.66,-0.32,341.32,22,2,8,8,2,10,5,116,0,2,0,0,1,1,0
1xh9,123.66,2.36,501.59,37,4,9,7,4,9,10,192,2,3,1,1,1,2,1
1xhy,92.29,-2.26,213.23,15,1,5,5,1,5,6,86,0,0,1,1,0,0,1
1xjd,69.45,4.35,466.54,35,2,7,6,2,7,5,176,1,5,1,3,2,3,1
1xk5,404.08,-5.96,828.48,54,8,28,25,7,31,21,298,0,4,2,2,4,0,2
1xk9,65.2,2.18,295.34,22,2,5,3,2,5,5,112,1,3,0,0,1,2,0
1xka,121.24,-0.28,389.48,29,6,6,3,3,6,9,148,0,3,0,0,1,2,0
1xkk,106.35,6.14,581.07,40,2,8,8,2,11,12,206,0,5,0,0,2,3,0
1xpz,127.13,1.2,370.39,26,2,9,8,1,10,7,132,0,3,0,0,1,2,0
1xq0,127.13,1.96,449.29,27,2,9,8,1,11,7,138,0,3,0,0,1,2,0
1xt8,67.77,-2.72,121.16,7,3,3,3,2,4,4,42,0,0,0,0,0,0,0
1xzx,97.23,1.9,650.98,23,4,5,4,2,8,7,122,0,2,0,0,0,2,0
1y0l,83.97,1.16,260.32,19,2,5,5,1,5,8,102,0,2,0,0,1,1,0
1y1m,67.77,-1.71,129.16,9,3,3,2,1,3,2,52,0,0,1,1,0,0,0
1y1z,67.77,-2.1,115.13,8,3,3,2,1,3,2,46,0,0,1,1,0,0,0
1y20,67.77,-2.49,101.1,7,3,3,2,1,3,2,40,0,0,1,1,0,0,0
1y2f,84.82,2.61,424.96,30,4,7,6,2,8,8,156,0,3,1,1,2,1,1
1y2g,63.39,3.44,343.39,26,0,6,5,0,6,5,128,1,4,0,0,2,2,0
1y3g,138.79,2.39,469.62,32,4,8,6,4,9,20,182,2,1,0,0,0,1,0
1y3n,209.1,-6.73,350.23,24,5,12,12,5,12,9,136,0,0,1,2,0,0,1
1y3p,407.2,-13.56,700.46,48,9,24,24,9,24,19,272,0,0,3,4,0,0,3
1y6q,91.06,0.7,293.4,20,4,6,6,3,7,7,108,0,2,1,1,2,0,1
1y6r,120.08,-0.36,295.37,20,6,7,7,5,8,7,108,0,2,1,1,2,0,1
1yc1,127.73,2.51,367.34,27,3,8,7,3,8,6,138,0,3,0,1,1,2,0
1yc4,97.82,2.44,270.29,20,4,6,4,4,6,6,102,0,3,0,0,2,1,0
1yda,115.04,-0.86,222.25,13,3,7,6,2,9,4,72,1,1,0,0,1,0,0
1ydb,115.04,-0.86,222.25,13,3,7,6,2,9,4,72,1,1,0,0,1,0,0
1ydd,115.04,-0.86,222.25,13,3,7,6,2,9,4,72,1,1,0,0,1,0,0
1ydk,166.1,-3.21,390.48,26,5,9,7,3,10,17,150,2,0,0,0,0,0,0
1ydr,66.88,0.19,292.38,20,2,5,3,1,6,3,106,0,2,1,1,1,1,1
1yds,75.67,-0.29,266.35,18,3,5,3,2,6,6,96,0,2,0,0,1,1,0
1ydt,75.67,2.55,447.38,27,3,5,3,2,7,8,140,0,3,0,0,1,2,0
1yei,161.73,-0.83,344.22,23,1,10,8,1,11,9,126,1,1,0,0,0,1,0
1yej,161.73,0.73,400.32,27,1,10,8,1,11,13,150,1,1,0,0,0,1,0
1yfz,185.68,-3.42,346.19,23,3,12,11,3,13,6,126,0,2,1,1,2,0,1
1yid,290.45,-4.16,503.15,31,4,18,18,3,21,11,174,0,2,1,1,2,0,1
1ykp,80.59,0.16,153.11,11,2,4,4,2,4,2,58,0,1,0,0,0,1,0
1yqj,53.94,5.38,457.58,35,1,5,5,1,5,5,172,0,5,1,1,2,3,1
1yqy,104.73,0.71,346.38,23,3,7,5,3,9,7,128,1,1,1,1,0,1,1
1yvm,41.57,2.69,201.25,14,1,3,3,1,4,1,68,0,3,0,0,2,1,0
1z1h,125.04,3.13,573.76,40,3,9,6,3,10,14,220,2,2,0,2,0,2,0
1z1r,168.13,1.34,588.73,41,5,11,7,4,12,13,224,3,2,0,2,0,2,0
1z3t,189.53,-5.4,342.3,23,8,11,11,8,11,12,136,0,0,2,2,0,0,2
1z3v,189.53,-5.4,342.3,23,8,11,11,8,11,12,136,0,0,2,2,0,0,2
1z4n,162.57,-4.37,258.12,16,4,9,9,4,10,7,96,0,0,1,1,0,0,1
1z4o,162.57,-4.37,258.12,16,4,9,9,4,10,7,96,0,0,1,1,0,0,1
1z6e,120.03,4.25,528.47,38,3,10,9,2,14,9,196,1,5,0,0,3,2,0
1z6s,191.73,-3.13,345.21,23,4,12,12,3,13,7,126,0,2,1,1,2,0,1
1z71,89.35,3.67,499.34,33,4,7,4,4,11,11,174,1,3,0,0,2,1,0
1z95,107.26,2.88,430.38,29,2,6,5,2,11,7,154,1,2,0,0,0,2,0
1z9g,69.23,-0.22,252.32,17,1,4,4,2,5,7,92,1,1,0,0,0,1,0
1zc9,133.18,-1.82,247.17,16,4,7,6,2,8,7,90,0,1,0,0,1,0,0
1zdp,69.23,-0.36,252.32,17,1,4,4,2,5,7,92,1,1,0,0,0,1,0
1zgi,93.69,3.58,439.47,32,2,8,8,2,10,7,166,0,4,1,1,3,1,1
1zhy,20.23,7.39,386.66,28,1,1,1,1,1,11,160,0,0,3,4,0,0,0
1zky,49.69,3.29,288.39,21,2,3,3,2,3,7,114,0,1,1,2,0,1,1
1zoe,31.92,4.68,476.79,16,1,3,2,1,7,3,86,0,2,0,0,1,1,0
1zog,28.68,5.33,479.82,15,1,2,2,1,7,2,80,0,2,0,0,1,1,0
1zoh,21.06,4.54,488.8,17,0,3,3,0,7,1,90,0,2,0,1,1,1,0
1zp8,156.11,3.66,663.8,47,3,12,10,3,13,19,250,1,4,0,1,1,3,0
1zpa,164.98,4.73,720.89,51,3,13,10,3,14,20,274,2,4,0,0,1,3,0
1zs0,118.59,1.54,397.39,26,1,7,6,1,9,10,142,0,2,0,0,0,2,0
1zsf,216.59,-0.11,703.84,51,8,13,8,6,13,20,274,4,3,0,0,0,3,0
1zsr,216.59,-0.11,703.84,51,8,13,8,6,13,20,274,4,3,0,0,0,3,0
1zvx,118.59,1.54,397.39,26,1,7,6,1,9,10,142,0,2,0,0,0,2,0
220l,0,1.69,78.11,6,0,0,0,0,0,0,30,0,1,0,0,0,1,0
2a31,86.24,-3.28,118.16,8,6,4,1,4,4,4,48,0,0,0,0,0,0,0
2a4m,83.56,-0.93,204.23,15,4,4,2,2,4,4,78,0,2,0,0,1,1,0
2a5b,159.25,-2.36,283.24,20,6,10,8,5,10,5,108,0,2,1,1,2,0,1
2a5c,139.28,-1.66,267.24,19,5,9,8,4,9,5,102,0,2,1,1,2,0,1
2a8g,139.28,-1.66,267.24,19,5,9,8,4,9,5,102,0,2,1,1,2,0,1
2aac,90.15,-2.19,164.16,11,4,5,5,4,5,5,66,0,0,1,1,0,0,1
2ada,133.49,-2.27,268.23,19,4,9,8,4,9,5,102,0,2,1,1,2,0,1
2adu,41.57,1.78,159.19,12,1,3,2,1,3,2,60,0,2,0,0,1,1,0
2afw,57.78,0.09,153.19,11,2,4,2,2,4,4,60,1,1,0,0,1,0,0
2afx,17.82,1.93,158.2,12,0,2,2,0,2,2,60,0,2,0,0,1,1,0
2aj8,77.09,-0.11,354.41,26,1,8,8,1,8,5,136,0,3,1,1,2,1,1
2am4,282.42,-5.08,566.28,36,6,18,17,6,21,14,206,0,1,2,2,1,0,2
2amt,270.87,-2.13,564.34,37,6,17,17,4,19,15,204,0,2,1,1,1,1,1
2ans,69.23,3.49,298.34,21,1,4,4,1,5,3,106,0,3,0,0,0,3,0
2aoc,323.53,-4.29,786.03,55,16,19,8,11,19,37,316,7,0,0,0,0,0,0
2aod,323.53,-4.29,786.03,55,16,19,8,11,19,37,316,7,0,0,0,0,0,0
2aoe,338.98,-5.74,834.08,59,17,19,8,11,19,36,332,6,1,0,0,0,1,0
2aog,334.53,-4.95,772.01,54,17,19,8,12,19,36,310,7,0,0,0,0,0,0
2aou,48.39,5.18,355.87,25,2,4,4,2,5,9,130,0,3,0,0,1,2,0
2aov,77.82,2.92,269.13,17,4,4,4,2,6,4,88,0,2,0,0,1,1,0
2aqu,171.22,4.21,704.87,51,5,13,9,5,13,17,276,4,3,0,0,1,2,0
2arm,49.77,1.93,289.37,21,1,4,4,1,4,6,114,0,1,2,2,0,1,2
2avm,334.53,-4.95,772.01,54,17,19,8,12,19,36,310,7,0,0,0,0,0,0
2avo,118.03,2.87,613.8,45,4,9,7,4,9,13,240,2,3,1,2,1,2,1
2avq,334.53,-4.95,772.01,54,17,19,8,12,19,36,310,7,0,0,0,0,0,0
2avs,118.03,2.87,613.8,45,4,9,7,4,9,13,240,2,3,1,2,1,2,1
2avv,118.03,2.87,613.8,45,4,9,7,4,9,13,240,2,3,1,2,1,2,1
2ayr,76.07,6.27,517.65,37,1,6,6,1,7,10,192,0,4,1,1,0,4,1
2azr,102.38,-1.21,251.22,17,0,6,7,0,7,4,88,0,2,0,0,2,0,0
2b07,138.9,2.01,558.66,37,1,9,10,1,12,9,194,0,4,1,1,2,2,1
2b1v,49.69,2.8,260.33,19,2,3,3,2,3,5,102,0,1,1,2,0,1,1
2b4l,40.13,-1.56,117.15,8,0,3,2,0,3,5,48,0,0,0,0,0,0,0
2b7d,256.13,-2.09,531.51,39,10,13,8,7,13,11,200,2,4,0,0,1,3,0
2baj,58.95,6.12,403.31,27,2,5,3,2,7,3,140,2,3,0,0,1,2,0
2bak,113.97,4.65,583.69,43,2,11,10,2,11,12,224,1,4,2,2,2,2,2
2bal,82.17,2.96,380.42,28,3,6,6,2,7,6,144,0,3,1,1,1,2,1
2bfq,297.18,-4.55,557.3,36,7,19,19,6,21,15,202,0,2,2,2,2,0,2
2bfr,241.09,-3.64,424.18,27,4,15,15,3,17,9,150,0,2,1,1,2,0,1
2bjm,20.23,3.7,194.23,15,1,1,1,1,1,1,72,0,3,0,0,0,3,0
2bmk,162.28,-3.36,318.22,21,3,9,8,2,10,10,118,0,1,0,0,1,0,0
2bmz,158.3,-4.1,326.3,22,6,10,10,6,10,11,130,0,0,2,2,0,0,2
2bo4,140.62,-5.25,189.1,13,1,7,7,1,7,6,74,0,0,0,0,0,0,0
2boh,63.3,5.66,483.04,33,1,6,6,1,8,8,172,1,4,1,1,3,1,1
2boj,79.15,-1.93,164.16,11,3,5,5,3,5,5,66,0,0,1,1,0,0,1
2bok,92.23,-0.63,399.54,29,4,7,3,2,7,9,156,2,1,3,3,0,1,3
2bpv,135.1,2.41,619.81,45,4,10,7,4,10,14,244,3,2,2,2,1,1,1
2bpy,154.47,1.81,727.35,51,4,13,10,4,14,15,280,3,2,3,3,1,1,2
2bq7,46.5,4.3,405.54,30,1,5,4,1,5,9,158,1,3,1,1,1,2,1
2bqv,140.23,2.65,588.71,43,5,10,7,5,10,17,228,3,3,0,1,0,3,0
2br1,89.64,3.98,391.43,29,2,7,7,2,7,10,148,0,4,0,0,2,2,0
2br6,53.94,-1.46,102.11,7,3,3,2,1,3,1,40,0,0,1,1,0,0,1
2brb,71.18,3.96,331.37,25,2,5,5,2,5,6,124,0,4,0,0,2,2,0
2brm,73.83,3.7,330.39,25,3,5,4,3,5,6,124,0,4,0,0,2,2,0
2bsu,424.58,-6.43,981.12,69,17,25,15,14,25,43,388,9,1,0,0,0,1,0
2bt9,79.15,-1.54,178.18,12,3,5,5,3,5,6,72,0,0,1,1,0,0,1
2bvd,151.87,-4.26,309.31,21,7,9,9,7,9,10,124,0,0,2,2,0,0,2
2byr,144.3,2.04,682.81,49,2,12,11,2,12,17,268,2,1,7,7,0,1,2
2bys,40.54,4.24,337.46,25,1,3,3,1,3,8,132,0,2,1,1,0,2,1
2bz6,131.46,-0.24,417.44,30,5,8,6,3,9,10,160,0,2,1,1,0,2,1
2bza,27.64,0.43,108.16,8,3,1,0,1,1,2,42,0,1,0,0,0,1,0
2bzz,494.65,-5.49,911.33,57,8,32,32,6,37,22,316,0,4,2,2,4,0,2
2c02,241.09,-3.64,424.18,27,4,15,15,3,17,9,150,0,2,1,1,2,0,1
2c1p,74.73,2.48,322.34,24,1,5,5,1,6,6,120,0,3,0,0,1,2,0
2c3j,113.98,-2.62,246.25,18,6,7,3,5,7,0,92,2,1,0,2,1,0,0
2c3l,57.36,3.11,234.26,18,2,4,2,2,4,1,86,0,4,0,0,2,2,0
2c4v,140.62,-5.25,189.1,13,1,7,7,1,7,6,74,0,0,0,0,0,0,0
2c80,166.1,-3.21,390.48,26,5,9,7,3,10,17,150,2,0,0,0,0,0,0
2c92,245.99,-4.73,466.34,31,6,15,13,6,16,16,176,0,2,0,0,2,0,0
2c94,236.76,-4.07,486.32,32,6,14,12,6,17,15,182,0,2,0,0,2,0,0
2c97,138.14,-1.12,296.6,18,2,8,6,2,10,6,102,0,1,0,0,1,0,0
2ca8,166.1,-5.59,306.32,20,5,9,7,4,10,11,114,2,0,0,0,0,0,0
2cbu,84.16,-2.48,189.21,13,4,5,5,4,5,4,76,0,0,2,2,0,0,2
2cbv,92.95,-2.48,175.18,12,5,5,5,5,5,4,70,0,0,2,2,0,0,2
2cbz,290.45,-4.16,503.15,31,4,18,18,3,21,11,174,0,2,1,1,2,0,1
2cc7,91.5,0.78,242.24,18,2,6,4,2,6,2,90,0,3,0,0,2,1,0
2ccb,161.56,-1.72,376.37,27,5,10,9,5,10,11,144,0,1,0,2,0,1,0
2ccc,82.49,0.21,257.27,19,2,6,3,2,6,3,96,0,3,0,0,2,1,0
2ceq,98.74,-1.81,200.19,14,4,6,6,4,6,5,78,0,1,0,1,1,0,0
2cer,98.74,-0.03,304.35,22,4,6,6,4,6,8,118,0,2,0,1,1,1,0
2ces,98.74,-1.81,200.19,14,4,6,6,4,6,5,78,0,1,0,1,1,0,0
2cet,98.74,-0.03,304.35,22,4,6,6,4,6,8,118,0,2,0,1,1,1,0
2cex,159.38,-4.4,290.25,20,5,9,8,5,9,10,114,1,0,0,1,0,0,0
2cf8,75.16,2.62,452.02,32,4,5,2,2,6,7,168,1,2,3,3,0,2,3
2cf9,84.39,1.98,447.6,33,4,6,3,2,6,9,174,1,2,3,3,0,2,3
2cgr,101.95,0.54,384.44,29,3,6,3,3,6,6,144,0,3,0,0,0,3,0
2cht,109.72,-3.05,226.18,16,1,6,6,1,6,3,88,0,0,1,2,0,0,1
2cji,96.02,1.62,465.96,31,1,8,5,1,10,6,166,2,2,2,2,0,2,2
2csn,86.7,0.41,286.76,18,4,5,3,2,7,5,96,0,2,0,0,1,1,0
2ctc,60.36,-0.66,165.17,12,1,3,3,1,3,4,64,0,1,0,0,0,1,0
2d0k,218.94,-2.71,439.39,32,5,13,11,4,13,10,166,1,3,0,0,2,1,0
2d1n,172.08,-0.39,464.65,33,11,9,3,7,9,20,186,2,1,0,0,0,1,0
2d1o,172.08,-0.39,464.65,33,11,9,3,7,9,20,186,2,1,0,0,0,1,0
2d3u,110.09,2.76,397.46,27,1,6,6,1,8,6,136,0,3,0,0,1,2,0
2d3z,86.3,3.03,390.44,26,1,5,5,1,8,6,134,0,3,0,0,1,2,0
2drc,216.2,-2.4,452.43,33,5,13,12,3,13,12,172,1,3,0,0,2,1,0
2dri,90.15,-2.58,150.13,10,4,5,5,4,5,4,60,0,0,1,1,0,0,1
2dua,80.26,-3.51,88.02,6,0,4,4,0,4,0,34,0,0,0,0,0,0,0
2dw7,120.72,-4.79,148.07,10,2,6,6,2,6,5,58,0,0,0,0,0,0,0
2er6,385.35,-10.12,911.03,65,15,22,12,11,22,31,356,5,2,1,1,0,2,1
2er9,295.72,1.31,906.1,65,10,20,11,9,20,28,356,7,3,1,1,2,1,1
2erz,86.85,-0.51,308.38,21,3,6,3,2,7,2,112,0,2,1,1,1,1,1
2euk,148.71,10.28,810.26,57,6,9,8,6,9,47,336,1,0,1,1,0,0,1
2eum,235.6,0.86,753,52,11,14,13,10,14,40,308,0,0,2,2,0,0,2
2evl,148.71,7.72,724.08,51,6,9,8,6,9,40,298,1,0,1,1,0,0,1
2ewa,58.64,4.68,377.44,27,1,4,3,1,6,5,134,0,4,0,0,2,2,0
2ewb,60.44,1.06,324.45,21,0,4,5,1,6,7,114,1,1,1,1,0,1,1
2ez7,96.45,-2.69,155.16,11,4,5,3,2,5,4,60,0,1,0,0,1,0,0
2f01,81.26,-0.54,243.31,16,2,5,4,2,6,5,90,2,0,2,2,0,0,2
2f1g,88.42,4.82,436.56,32,3,7,6,3,7,11,170,1,3,1,1,1,2,0
2f2h,192.21,-2.05,449.43,30,6,12,12,6,13,12,168,0,1,2,2,0,1,2
2f34,151.9,-3.85,352.35,24,3,9,9,1,10,8,128,0,2,0,0,2,0,0
2f35,151.9,-4.22,332.29,24,3,9,8,1,9,7,126,0,2,0,0,1,1,0
2f5t,189.53,-5.4,342.3,23,8,11,11,8,11,12,136,0,0,2,2,0,0,2
2f6t,127.87,0.97,384.43,26,2,9,6,2,10,4,144,2,1,0,1,0,1,0
2f7o,88.33,-2.58,180.25,11,6,4,4,4,5,6,66,0,0,1,1,0,0,0
2f7p,77.3,-1.05,270.37,18,5,4,4,4,5,8,100,0,1,1,1,0,1,0
2f80,140.42,2.38,547.67,38,4,10,8,3,11,15,208,1,2,2,2,0,2,2
2f81,140.42,2.38,547.67,38,4,10,8,3,11,15,208,1,2,2,2,0,2,2
2f8g,140.42,2.38,547.67,38,4,10,8,3,11,15,208,1,2,2,2,0,2,2
2f8i,66.16,3.17,307.11,20,0,4,4,0,6,2,100,0,3,0,0,1,2,0
2fai,49.69,3.04,274.36,20,2,3,3,2,3,6,108,0,1,1,2,0,1,1
2fdp,106.15,4.7,561.72,41,5,7,3,3,8,18,218,3,3,0,0,0,3,0
2ff1,134.26,-2.02,266.26,19,6,8,6,6,8,5,102,0,2,1,1,2,0,1
2fgi,118.11,3.95,524.69,38,4,10,7,3,10,16,206,2,3,0,0,2,1,0
2fgu,166.75,3.09,670.86,49,6,11,7,5,11,13,262,4,3,2,2,1,2,1
2fgv,166.75,3.09,670.86,49,6,11,7,5,11,13,262,4,3,2,2,1,2,1
2fkf,214.76,-5.52,336.08,20,3,12,12,3,14,8,120,0,0,1,1,0,0,1
2flb,129.2,0.79,319.35,24,7,7,3,5,7,4,118,0,4,0,0,2,2,0
2fpz,54.7,1.15,133.15,10,3,3,2,2,3,1,50,0,2,0,0,1,1,0
2fqo,157.56,-4.3,268.29,17,7,8,7,5,9,12,100,1,0,0,0,0,0,0
2fqt,157.56,-4.3,268.29,17,7,8,7,5,9,12,100,1,0,0,0,0,0,0
2fqw,133.49,-2.27,268.23,19,4,9,8,4,9,5,102,0,2,1,1,2,0,1
2fqx,159.51,-2.69,283.24,20,6,10,9,5,10,6,108,0,2,1,1,2,0,1
2fqy,139.54,-1.98,267.24,19,5,9,9,4,9,6,102,0,2,1,1,2,0,1
2fvd,127.51,1.41,441.46,30,3,9,8,2,12,9,162,0,2,1,1,1,1,1
2fw6,140.62,-5.25,189.1,13,1,7,7,1,7,6,74,0,0,0,0,0,0,0
2fwp,140.62,-5.25,189.1,13,1,7,7,1,7,6,74,0,0,0,0,0,0,0
2fx6,54.7,1.15,133.15,10,3,3,2,2,3,1,50,0,2,0,0,1,1,0
2fxu,143.42,5.93,704.99,50,4,10,8,4,10,27,286,2,0,3,3,0,0,3
2fxv,211.7,-3.83,361.21,24,5,13,12,4,14,7,132,0,2,1,1,2,0,1
2fzc,184.58,-4.95,300.1,18,2,10,8,2,12,7,106,2,0,0,0,0,0,0
2fzg,184.58,-2.61,348.14,22,2,10,8,2,12,6,122,2,1,0,0,0,1,0
2fzk,224.71,-4.25,391.14,25,2,12,10,2,14,7,138,2,1,0,0,0,1,0
2fzz,113.65,5.05,588.59,43,3,9,8,2,12,7,220,1,5,1,2,2,3,1
2g00,85.66,3.5,534.56,39,3,7,4,2,10,8,200,2,4,0,1,1,3,0
2g5u,40.46,5.38,323.99,18,2,2,2,2,6,3,94,0,2,0,0,0,2,0
2g8r,147.92,-3.38,354.34,25,3,10,9,3,10,6,138,0,1,2,2,1,0,2
2g94,197.82,1.43,658.86,45,5,14,10,5,15,29,258,4,1,0,0,1,0,0
2gh7,81.26,-0.54,243.31,16,2,5,4,2,6,5,90,2,0,2,2,0,0,2
2gl0,139.54,-1.98,267.24,19,5,9,9,4,9,6,102,0,2,1,1,2,0,1
2gss,66.43,2.27,302.13,19,0,4,4,0,6,7,102,0,1,0,0,0,1,0
2gst,186.33,-2.33,500.55,35,6,10,8,4,11,13,186,2,2,0,1,0,2,0
2gsu,191.73,-3.13,345.21,23,4,12,12,3,13,7,126,0,2,1,1,2,0,1
2gv6,184.1,-1.82,551.72,39,10,10,3,6,11,10,206,1,3,1,1,0,3,1
2gv7,193.45,0.78,696.96,49,9,12,4,5,13,17,268,2,2,2,2,0,2,2
2gvj,62.3,3.93,391.51,29,1,5,3,1,5,8,152,2,2,1,1,1,1,1
2gvv,61.55,2.97,233.25,15,2,4,3,1,5,5,88,0,0,2,2,0,0,0
2gyi,110.02,-2.79,151.12,10,5,6,5,5,6,7,60,1,0,0,0,0,0,0
2gzl,267.96,-1.37,677.52,44,5,18,17,4,21,18,242,0,3,1,1,1,2,1
2h3e,175.51,-4.99,251.11,16,3,9,7,2,10,6,92,2,0,0,0,0,0,0
2h4g,109.72,1.08,371.16,21,1,6,7,1,8,5,110,0,2,0,0,1,1,0
2h4k,89.49,0.67,355.16,20,0,5,6,0,7,5,104,0,2,0,0,1,1,0
